user_id,age,gender,country,device_type,app_version,sessions_per_week,avg_session_duration_min,daily_active_minutes,feature_clicks_per_session,notifications_opened_per_week,in_app_search_count,pages_viewed_per_session,crash_events_last_30_days,support_tickets_raised,days_since_last_login,subscription_type,ads_clicked_last_30_days,content_downloads,social_shares,rating_given,churn_risk_score,engagement_score,account_age_days,marketing_source,cluster,user_category
104410,38,male,india,android,1.2,4,0.5,47.86,8,7,6,11,0,0,20,basic,5,0,2,3.0,0.67,70.15,815,organic,2,moderate_engagement_users
104413,32,female,india,android,1.1,11,29.96,31.82,13,7,9,8,0,0,10,premium,7,9,0,4.0,0.1,78.08,698,organic,2,moderate_engagement_users
104416,42,male,india,android,1.1,10,15.9,8.24,7,2,4,23,0,0,9,free,9,3,1,4.0,0.09,65.66,1025,facebook ads,2,moderate_engagement_users
104417,57,female,usa,android,2.1,8,19.67,40.95,14,5,4,12,0,0,10,free,7,0,2,3.0,0.32,69.46,1047,google ads,2,moderate_engagement_users
104422,55,male,usa,android,1.2,6,9.57,53.05,8,1,2,14,0,0,16,basic,6,2,0,4.0,0.78,74.76,861,referral,2,moderate_engagement_users
104423,35,male,usa,android,2.1,12,15.74,43.78,15,7,5,5,0,0,14,free,6,7,7,3.0,0.68,60.94,589,google ads,2,moderate_engagement_users
104424,19,male,india,android,2.1,9,5.45,27.11,17,7,1,14,0,0,18,free,3,6,3,2.0,0.67,66.23,694,google ads,2,moderate_engagement_users
104427,50,male,india,ios,1.0,8,10.15,24.26,9,3,4,13,0,0,22,basic,6,2,3,4.0,0.08,53.3,635,email campaign,2,moderate_engagement_users
104428,55,male,india,android,1.1,6,5.14,58.37,6,3,2,8,0,0,2,free,3,5,5,5.0,0.4,54.1,584,email campaign,2,moderate_engagement_users
104437,44,female,canada,ios,2.0,14,5.72,50.49,17,7,3,17,0,0,42,basic,9,2,2,4.0,0.22,65.62,919,organic,2,moderate_engagement_users
104441,33,female,india,android,1.0,12,18.11,74.31,15,3,3,6,0,0,4,free,9,3,2,3.0,0.49,69.08,679,organic,2,moderate_engagement_users
104442,30,male,canada,android,2.1,8,12.22,14.79,16,4,2,6,0,0,18,free,5,0,2,2.0,0.12,93.37,1121,organic,2,moderate_engagement_users
104445,38,other,india,ios,2.1,12,3.64,39.43,17,4,4,19,0,0,12,free,5,5,2,4.0,0.66,67.07,1177,organic,2,moderate_engagement_users
104448,52,male,india,android,2.0,12,18.31,45.87,12,6,3,24,0,0,41,basic,5,2,3,3.0,0.63,66.84,852,organic,2,moderate_engagement_users
104453,41,female,india,ios,1.1,10,19.03,27.66,15,4,5,10,0,0,19,premium,8,4,4,5.0,0.76,34.24,677,referral,2,moderate_engagement_users
104455,53,female,india,android,2.0,12,8.56,27.4,12,4,2,23,0,0,18,basic,14,4,3,3.0,0.95,57.64,1031,email campaign,2,moderate_engagement_users
104459,20,other,canada,web,2.0,7,14.43,68.66,12,6,2,5,0,0,27,free,10,2,3,3.0,0.38,56.71,1015,google ads,2,moderate_engagement_users
104463,27,female,india,ios,1.1,13,13.79,67.88,23,3,4,18,0,0,25,free,6,2,3,5.0,0.46,46.47,684,organic,2,moderate_engagement_users
104468,36,male,canada,ios,1.1,10,2.67,20.31,22,5,2,18,0,0,17,free,4,5,1,3.0,0.74,52.36,1000,organic,2,moderate_engagement_users
104472,37,female,australia,web,1.1,8,29.17,47.27,14,6,3,24,0,0,5,basic,5,2,1,4.0,0.78,54.42,1112,email campaign,2,moderate_engagement_users
104474,40,female,canada,android,1.1,12,6.18,81.23,18,4,5,6,0,0,14,free,5,8,1,1.0,0.65,47.91,626,organic,2,moderate_engagement_users
104484,59,male,usa,ios,2.1,12,34.6,51.77,15,4,2,23,0,0,14,premium,11,2,3,5.0,0.38,43.07,571,referral,2,moderate_engagement_users
104492,35,female,usa,ios,1.2,10,16.75,75.86,12,7,6,9,0,0,14,free,6,1,2,2.0,0.35,49.38,1005,facebook ads,2,moderate_engagement_users
104499,40,female,india,android,1.0,4,9.24,18.37,19,4,4,6,0,0,6,free,2,5,0,4.0,0.35,55.44,761,google ads,2,moderate_engagement_users
104501,42,male,india,android,1.0,6,9.58,35.17,12,8,5,19,0,0,30,premium,9,3,1,3.0,0.65,62.04,1103,google ads,2,moderate_engagement_users
104504,39,female,singapore,android,2.1,6,5.24,30.74,10,5,3,7,0,0,19,free,7,4,4,4.0,0.78,79.56,1040,google ads,2,moderate_engagement_users
104505,36,male,uk,android,2.1,7,10.58,50.36,16,5,4,7,0,0,7,basic,5,5,5,1.0,0.71,65.09,929,organic,2,moderate_engagement_users
104506,18,male,india,android,2.1,11,2.41,40.69,13,2,3,23,0,0,4,basic,7,3,1,4.0,0.23,65.56,876,referral,2,moderate_engagement_users
104511,57,male,germany,ios,2.1,8,7.33,60.66,14,4,8,5,0,0,4,basic,5,7,2,2.0,0.97,59.58,559,referral,2,moderate_engagement_users
104513,39,female,usa,android,1.0,6,17.75,76.74,18,9,4,24,0,0,2,free,5,2,1,4.0,0.62,79.39,707,facebook ads,2,moderate_engagement_users
104515,34,male,canada,android,2.0,13,9.63,5.0,13,4,5,9,0,0,35,basic,6,1,2,3.0,0.66,47.64,584,google ads,2,moderate_engagement_users
104516,46,male,uk,android,2.0,9,10.37,61.68,10,10,4,9,0,0,38,free,3,3,2,3.0,0.6,64.45,1017,facebook ads,2,moderate_engagement_users
104517,31,male,singapore,android,1.2,6,11.2,43.41,7,3,5,19,0,0,1,basic,3,2,0,4.0,0.77,68.43,1013,google ads,2,moderate_engagement_users
104518,37,male,usa,ios,1.0,7,18.75,22.27,9,3,6,16,0,0,43,basic,3,3,4,4.0,0.1,76.69,970,organic,2,moderate_engagement_users
104521,29,female,canada,ios,2.1,12,8.75,61.46,11,7,2,17,0,0,32,premium,7,5,2,5.0,0.5,69.3,685,organic,2,moderate_engagement_users
104522,57,male,india,android,1.1,9,6.35,83.96,12,1,3,8,0,0,18,free,10,2,1,4.0,0.24,90.44,873,email campaign,2,moderate_engagement_users
104523,37,male,australia,web,2.0,12,15.37,14.85,8,4,4,24,0,0,12,free,5,3,1,4.0,0.22,95.13,768,organic,2,moderate_engagement_users
104524,47,male,india,ios,1.2,7,14.55,43.69,11,5,4,6,0,0,6,premium,6,3,0,4.0,0.08,74.39,1084,google ads,2,moderate_engagement_users
104531,30,female,usa,android,2.1,9,14.08,42.1,12,2,7,16,0,0,7,premium,9,4,2,3.0,0.46,63.46,1011,google ads,2,moderate_engagement_users
104532,19,female,india,ios,1.1,5,21.76,36.68,16,8,3,15,0,0,33,free,5,6,0,2.0,0.34,69.69,980,referral,2,moderate_engagement_users
104533,54,male,usa,ios,2.0,7,9.11,60.43,11,6,6,19,0,0,14,premium,9,2,1,4.0,0.83,60.12,999,google ads,2,moderate_engagement_users
104537,43,male,usa,android,2.0,9,8.23,59.62,13,4,5,9,0,0,1,free,3,6,3,3.0,0.11,90.93,844,google ads,2,moderate_engagement_users
104540,57,female,india,ios,2.0,6,14.32,5.0,11,5,3,9,0,0,29,basic,5,1,5,4.0,0.34,73.92,759,organic,2,moderate_engagement_users
104541,39,male,usa,ios,1.2,9,14.79,63.92,10,3,7,18,0,0,39,basic,2,4,2,5.0,0.61,49.33,663,organic,2,moderate_engagement_users
104543,25,male,india,android,2.0,5,2.2,37.55,14,4,4,19,0,0,28,free,9,1,1,4.0,0.39,65.66,603,organic,2,moderate_engagement_users
104561,34,male,germany,android,1.2,10,28.77,70.06,12,3,8,23,0,0,1,free,5,4,1,4.0,0.72,91.49,1134,facebook ads,2,moderate_engagement_users
104566,47,male,india,android,2.0,9,15.34,28.61,13,6,6,7,0,0,12,free,2,5,1,1.0,0.08,74.42,1137,organic,2,moderate_engagement_users
104567,37,male,india,web,2.0,7,9.98,51.07,17,7,2,18,0,0,18,free,8,4,2,4.0,0.89,83.02,800,facebook ads,2,moderate_engagement_users
104568,56,male,india,android,2.0,7,12.65,56.57,11,6,2,14,0,0,29,free,12,3,0,5.0,0.87,78.6,689,google ads,2,moderate_engagement_users
104573,46,male,usa,web,1.0,6,6.63,35.5,12,9,3,20,0,0,5,premium,2,4,2,5.0,0.99,53.76,958,google ads,2,moderate_engagement_users
104574,36,female,india,web,1.1,10,32.24,14.93,14,3,4,8,0,0,1,premium,5,1,5,4.0,0.23,72.29,622,google ads,2,moderate_engagement_users
104580,55,female,usa,web,2.1,10,9.98,69.94,13,2,3,3,0,0,16,free,5,1,1,4.0,0.57,99.72,621,organic,2,moderate_engagement_users
104586,37,female,usa,ios,1.2,10,25.63,37.98,20,5,1,13,0,0,10,premium,5,3,1,4.0,0.31,82.97,1146,google ads,2,moderate_engagement_users
104590,25,male,india,android,2.0,10,14.85,40.71,11,9,2,24,0,0,2,free,8,2,0,5.0,0.19,46.78,1039,email campaign,2,moderate_engagement_users
104595,25,male,india,web,1.2,9,9.22,60.06,12,5,4,13,0,0,12,premium,9,3,1,3.0,0.07,55.98,1118,organic,2,moderate_engagement_users
104597,47,female,usa,android,1.0,6,8.76,31.77,11,11,2,9,0,0,15,premium,7,5,3,3.0,0.47,58.65,918,email campaign,2,moderate_engagement_users
104600,45,male,india,android,1.0,5,8.3,39.19,4,3,4,20,0,0,30,basic,8,3,1,4.0,0.38,47.97,1133,referral,2,moderate_engagement_users
104601,53,female,india,ios,1.1,8,19.95,34.35,7,6,3,21,0,0,40,free,5,1,2,4.0,0.09,57.78,651,referral,2,moderate_engagement_users
104602,30,female,singapore,android,2.1,7,4.98,29.18,16,4,5,21,0,0,30,free,5,1,3,3.0,0.24,74.5,1146,google ads,2,moderate_engagement_users
104605,54,male,australia,android,2.0,6,13.7,14.82,14,4,6,14,0,0,11,basic,6,2,2,3.0,0.97,79.86,710,referral,2,moderate_engagement_users
104611,55,female,india,web,1.0,7,0.98,21.27,10,0,1,9,0,0,32,free,10,6,3,4.0,0.67,69.38,575,organic,2,moderate_engagement_users
104624,41,male,india,ios,1.0,6,5.46,19.57,10,7,4,12,0,0,19,premium,5,2,1,4.0,0.05,62.95,750,organic,2,moderate_engagement_users
104627,34,male,canada,ios,2.0,4,20.7,28.07,12,5,1,3,0,0,41,basic,7,1,4,4.0,0.83,86.76,980,google ads,2,moderate_engagement_users
104629,48,other,uk,android,2.1,9,30.15,58.39,11,7,9,4,0,0,22,free,5,2,1,4.0,0.91,58.96,770,organic,2,moderate_engagement_users
104637,42,female,india,android,1.0,8,15.06,53.61,10,5,7,14,0,0,13,basic,7,3,2,3.0,0.12,87.08,1084,facebook ads,2,moderate_engagement_users
104641,34,female,india,android,1.1,12,17.92,5.0,24,1,5,23,0,0,31,premium,12,5,2,4.0,0.38,49.52,721,email campaign,2,moderate_engagement_users
104648,34,male,india,web,2.1,6,4.58,56.24,7,2,5,18,0,0,19,free,6,3,2,4.0,0.98,71.95,739,google ads,2,moderate_engagement_users
104650,26,male,singapore,ios,1.0,14,26.84,60.11,4,5,4,21,0,0,17,free,5,1,0,5.0,0.3,63.68,769,email campaign,2,moderate_engagement_users
104651,57,male,uk,android,1.0,5,14.98,14.29,12,5,7,22,0,0,25,free,6,2,1,4.0,0.9,62.6,622,organic,2,moderate_engagement_users
104655,38,male,india,android,2.0,12,2.72,45.28,15,5,6,12,0,0,12,free,6,0,2,4.0,0.95,84.24,1195,organic,2,moderate_engagement_users
104656,35,female,uk,android,1.0,6,8.36,48.26,8,1,1,7,0,0,21,basic,4,4,2,3.0,0.77,62.4,675,organic,2,moderate_engagement_users
104658,33,male,usa,ios,2.0,6,6.17,44.97,12,6,2,8,0,0,38,free,4,5,2,5.0,0.08,65.88,1198,google ads,2,moderate_engagement_users
104659,26,female,india,android,1.0,9,9.68,41.35,16,4,6,11,0,0,25,basic,9,4,1,4.0,0.63,49.52,651,facebook ads,2,moderate_engagement_users
104664,52,female,australia,web,1.1,6,9.8,70.47,16,7,4,8,0,0,9,premium,10,4,4,4.0,0.28,79.45,833,google ads,2,moderate_engagement_users
104666,33,male,india,ios,1.2,7,3.34,73.88,12,8,3,15,0,0,40,free,5,4,1,1.0,0.84,66.63,674,referral,2,moderate_engagement_users
104669,42,male,india,ios,2.0,6,4.27,75.75,13,6,4,11,0,0,5,basic,7,3,1,4.0,0.02,85.32,1185,referral,2,moderate_engagement_users
104671,57,female,usa,android,1.0,9,18.52,64.03,15,7,4,18,0,0,43,premium,6,0,3,4.0,0.8,79.55,890,organic,2,moderate_engagement_users
104673,34,male,australia,android,2.1,9,15.96,58.82,13,9,8,13,0,0,13,premium,5,4,2,3.0,0.03,68.47,927,organic,2,moderate_engagement_users
104674,54,male,india,android,1.0,6,18.19,6.02,14,3,3,7,0,0,35,basic,7,3,1,1.0,0.34,80.32,781,google ads,2,moderate_engagement_users
104676,36,other,singapore,android,1.0,14,15.54,60.49,12,3,4,7,0,0,12,free,7,5,2,4.0,0.61,53.34,1018,organic,2,moderate_engagement_users
104679,31,male,india,ios,1.0,4,6.02,81.8,11,5,5,3,0,0,9,free,6,3,1,5.0,0.96,77.88,1121,organic,2,moderate_engagement_users
104681,21,female,canada,android,1.1,10,2.72,47.3,18,1,5,17,0,0,44,free,6,0,0,2.0,0.46,59.5,1157,facebook ads,2,moderate_engagement_users
104682,56,female,usa,android,2.0,9,11.23,42.55,8,5,2,9,0,0,25,free,6,5,3,5.0,0.84,42.14,554,referral,2,moderate_engagement_users
104686,49,male,india,ios,2.0,6,14.2,35.6,25,4,4,8,0,0,44,free,5,4,5,4.0,0.89,53.84,784,facebook ads,2,moderate_engagement_users
104687,55,female,uk,ios,1.2,11,7.26,34.84,12,4,2,3,0,0,27,basic,4,2,1,4.0,0.95,47.38,1042,organic,2,moderate_engagement_users
104694,51,female,usa,android,2.1,7,15.07,29.74,12,4,5,18,0,0,0,basic,9,2,0,4.0,0.77,74.92,708,email campaign,2,moderate_engagement_users
104695,33,male,india,ios,1.1,8,5.27,32.63,11,4,2,16,0,0,0,free,8,2,1,3.0,0.82,60.82,1196,facebook ads,2,moderate_engagement_users
104700,25,female,uk,android,1.2,9,10.0,48.39,17,4,3,17,0,0,9,free,6,2,2,4.0,0.66,64.03,620,referral,2,moderate_engagement_users
104708,48,male,india,android,2.0,12,4.2,56.08,10,3,2,14,0,0,41,free,9,1,2,4.0,0.85,57.79,1076,email campaign,2,moderate_engagement_users
104709,46,female,uk,ios,2.1,11,8.08,34.16,11,7,2,8,0,0,27,free,7,6,5,2.0,0.03,93.34,1099,referral,2,moderate_engagement_users
104710,22,female,uk,android,1.0,7,18.86,54.17,9,5,7,14,0,0,1,free,9,3,2,4.0,0.47,92.61,1046,organic,2,moderate_engagement_users
104712,58,female,india,ios,1.1,1,5.3,33.67,9,2,4,19,0,0,7,free,4,5,1,5.0,0.24,76.67,1155,organic,2,moderate_engagement_users
104717,39,other,india,android,2.1,10,10.62,25.64,19,8,7,22,0,0,17,basic,4,3,1,5.0,0.11,78.97,686,google ads,2,moderate_engagement_users
104718,21,female,india,ios,2.1,11,3.87,39.58,11,7,5,4,0,0,3,free,5,5,2,4.0,0.89,58.41,774,organic,2,moderate_engagement_users
104726,18,female,singapore,android,1.0,6,38.92,34.02,9,1,3,17,0,0,34,premium,8,3,3,5.0,0.79,66.91,950,facebook ads,2,moderate_engagement_users
104730,41,female,australia,ios,1.1,7,10.65,55.32,12,5,2,22,0,0,36,basic,4,1,4,3.0,0.23,52.51,736,organic,2,moderate_engagement_users
104731,25,female,india,web,1.2,11,9.61,52.49,10,8,4,24,0,0,21,free,6,4,3,4.0,0.46,68.96,656,referral,2,moderate_engagement_users
104734,25,male,india,ios,1.0,8,13.92,42.05,9,6,2,21,0,0,1,basic,6,4,4,3.0,0.62,42.52,825,organic,2,moderate_engagement_users
104735,25,female,india,web,1.2,7,4.85,74.6,11,8,1,23,0,0,42,free,8,2,0,2.0,0.58,50.69,873,email campaign,2,moderate_engagement_users
104739,54,female,canada,android,1.0,9,30.92,40.84,16,8,4,9,0,0,38,free,9,1,1,5.0,0.68,60.16,656,referral,2,moderate_engagement_users
104748,30,female,australia,ios,1.2,9,14.75,53.39,15,9,2,10,0,0,14,basic,2,5,2,4.0,0.06,60.78,907,google ads,2,moderate_engagement_users
104749,49,male,india,android,1.1,5,26.12,64.8,10,8,4,15,0,0,8,free,2,2,3,2.0,0.35,34.63,669,google ads,2,moderate_engagement_users
104753,30,other,singapore,ios,2.1,12,7.4,25.65,5,5,5,12,0,0,27,basic,2,2,2,4.0,0.09,58.05,886,google ads,2,moderate_engagement_users
104756,38,male,india,android,2.1,10,12.04,28.45,9,7,5,13,0,0,5,basic,8,9,2,4.0,0.36,63.96,1116,google ads,2,moderate_engagement_users
104758,57,female,canada,web,2.0,15,20.19,19.39,12,5,3,12,0,0,35,free,6,2,3,3.0,0.79,71.3,1158,referral,2,moderate_engagement_users
104763,48,female,australia,android,1.0,8,4.69,34.11,19,6,2,14,0,0,8,free,8,2,1,2.0,0.91,56.91,1087,google ads,2,moderate_engagement_users
104768,18,male,australia,ios,2.1,7,9.02,45.95,10,3,4,24,0,0,21,free,6,3,3,3.0,0.72,65.74,778,referral,2,moderate_engagement_users
104769,52,female,usa,ios,1.2,12,10.65,43.31,15,9,3,18,0,0,25,basic,7,2,3,1.0,0.01,62.84,1136,organic,2,moderate_engagement_users
104775,32,other,uk,android,2.1,9,15.45,34.18,14,7,5,6,0,0,43,free,10,0,0,3.0,0.09,74.38,1116,organic,2,moderate_engagement_users
104776,29,female,canada,android,1.2,7,33.35,46.3,10,3,6,12,0,0,1,free,5,5,2,4.0,0.36,58.42,858,organic,2,moderate_engagement_users
104777,50,male,india,web,1.1,7,17.62,48.07,15,4,3,22,0,0,43,basic,6,2,0,4.0,0.08,43.35,1013,organic,2,moderate_engagement_users
104780,25,male,singapore,android,2.0,10,23.25,56.5,14,2,5,8,0,0,0,free,7,2,3,4.0,0.65,71.64,1048,organic,2,moderate_engagement_users
104781,44,male,canada,web,2.0,7,21.4,51.98,12,6,8,20,0,0,18,basic,3,4,3,4.0,0.74,68.26,1145,facebook ads,2,moderate_engagement_users
104783,18,male,usa,web,2.1,5,13.76,45.41,19,4,3,13,0,0,0,free,6,5,3,4.0,0.67,71.22,1044,referral,2,moderate_engagement_users
104784,57,male,canada,android,2.0,11,20.85,49.37,9,10,4,22,0,0,24,free,7,6,3,4.0,0.27,83.23,746,referral,2,moderate_engagement_users
104787,56,male,india,android,2.1,12,32.83,33.58,15,3,5,21,0,0,25,free,6,2,1,3.0,0.9,57.73,696,organic,2,moderate_engagement_users
104792,46,male,uk,android,1.0,4,25.56,72.48,12,6,5,24,0,0,21,basic,4,5,2,3.0,0.1,63.48,985,referral,2,moderate_engagement_users
104795,57,other,india,android,1.0,14,9.28,79.15,11,3,3,14,0,0,39,basic,7,4,3,4.0,0.6,67.54,1156,organic,2,moderate_engagement_users
104807,19,female,australia,ios,1.2,11,12.43,65.92,13,6,5,3,0,0,10,basic,6,3,1,3.0,0.73,63.96,738,referral,2,moderate_engagement_users
104812,34,female,uk,ios,1.2,9,12.52,47.54,9,4,3,19,0,0,16,basic,8,5,4,4.0,0.27,68.39,921,organic,2,moderate_engagement_users
104816,45,male,india,android,1.0,8,3.12,67.14,16,8,7,8,0,0,9,basic,4,2,1,5.0,0.71,50.56,678,organic,2,moderate_engagement_users
104823,53,male,usa,ios,1.0,15,2.13,29.86,15,4,5,3,0,0,29,free,3,2,5,3.0,0.3,64.98,728,email campaign,2,moderate_engagement_users
104824,30,male,germany,android,1.0,13,16.86,24.3,15,4,3,5,0,0,11,free,5,3,2,4.0,0.33,44.88,1186,google ads,2,moderate_engagement_users
104837,50,male,india,android,2.0,6,29.56,58.0,13,5,4,8,0,0,21,free,8,2,0,1.0,0.8,73.15,942,google ads,2,moderate_engagement_users
104839,25,female,uk,android,1.0,6,42.28,54.46,8,5,3,13,0,0,40,free,8,4,5,5.0,0.47,97.13,707,email campaign,2,moderate_engagement_users
104844,44,female,usa,android,1.1,10,22.38,27.49,11,2,2,18,0,0,20,premium,4,5,0,3.0,0.86,70.1,680,referral,2,moderate_engagement_users
104845,26,male,uk,android,1.1,9,8.76,45.81,11,2,7,7,0,0,24,free,6,5,0,5.0,0.04,47.12,1103,organic,2,moderate_engagement_users
104858,37,male,india,android,2.0,5,4.51,20.17,12,2,3,23,0,0,21,free,5,2,4,3.0,0.68,43.61,1078,organic,2,moderate_engagement_users
104864,22,other,usa,android,2.0,11,28.58,56.34,15,5,4,16,0,0,14,free,6,5,0,1.0,0.57,58.29,615,google ads,2,moderate_engagement_users
104865,20,male,usa,android,1.0,11,14.93,37.95,7,5,5,7,0,0,35,free,5,4,4,1.0,0.84,68.96,1141,organic,2,moderate_engagement_users
104869,52,male,india,android,2.1,3,4.54,45.0,11,5,5,17,0,0,30,basic,6,2,1,5.0,0.15,85.78,635,organic,2,moderate_engagement_users
104874,40,female,usa,ios,2.1,8,8.75,51.88,12,3,4,11,0,0,26,premium,6,8,1,4.0,0.62,63.99,643,google ads,2,moderate_engagement_users
104875,48,female,india,android,2.1,12,29.98,51.89,7,9,2,18,0,0,39,basic,7,3,6,3.0,0.34,68.81,1096,referral,2,moderate_engagement_users
104879,21,female,india,android,1.1,3,12.6,44.75,9,5,3,3,0,0,18,free,4,3,3,3.0,0.01,41.95,646,email campaign,2,moderate_engagement_users
104880,40,male,india,ios,2.1,10,17.89,54.35,15,3,5,23,0,0,4,free,9,2,1,5.0,0.56,50.46,1030,organic,2,moderate_engagement_users
104884,47,female,usa,web,2.1,9,30.27,82.7,14,4,7,22,0,0,11,free,7,5,1,4.0,0.04,50.26,1041,facebook ads,2,moderate_engagement_users
104885,20,male,india,android,1.2,6,3.27,62.16,16,1,2,23,0,0,42,premium,6,3,2,3.0,0.4,63.29,768,google ads,2,moderate_engagement_users
104886,38,female,uk,ios,1.0,8,18.68,30.75,11,3,6,5,0,0,10,premium,7,2,1,3.0,0.48,91.4,722,facebook ads,2,moderate_engagement_users
104901,21,male,india,ios,1.2,13,4.08,31.83,13,6,7,7,0,0,28,free,8,3,3,3.0,0.6,68.06,781,referral,2,moderate_engagement_users
104902,44,female,india,android,2.0,10,3.77,83.06,19,7,2,21,0,0,10,basic,7,1,2,5.0,0.57,64.94,939,organic,2,moderate_engagement_users
104903,35,male,usa,android,1.2,3,15.52,38.63,11,1,2,13,0,0,34,free,9,6,1,4.0,0.41,68.48,1196,organic,2,moderate_engagement_users
104906,52,male,australia,ios,2.1,7,8.78,44.89,18,2,0,9,0,0,3,free,5,3,0,4.0,0.56,36.98,1090,referral,2,moderate_engagement_users
104907,39,male,singapore,android,1.2,10,10.65,40.03,16,4,2,22,0,0,40,free,5,1,2,3.0,0.69,54.28,1134,google ads,2,moderate_engagement_users
104910,20,male,india,android,2.1,6,14.85,50.0,11,9,5,23,0,0,32,free,7,3,3,4.0,0.49,72.27,717,facebook ads,2,moderate_engagement_users
104911,57,female,india,android,1.0,8,4.91,20.43,16,6,2,22,0,0,1,free,8,5,2,5.0,0.91,64.6,799,organic,2,moderate_engagement_users
104912,27,female,india,ios,1.2,11,5.28,41.64,14,2,6,13,0,0,24,basic,4,2,3,2.0,0.1,66.8,1083,facebook ads,2,moderate_engagement_users
104914,25,male,uk,android,2.1,8,7.16,56.56,13,3,1,18,0,0,29,free,9,6,2,5.0,0.12,91.43,598,organic,2,moderate_engagement_users
104915,28,female,india,ios,2.0,6,11.1,22.01,11,6,4,21,0,0,8,free,5,3,3,4.0,0.26,62.97,833,organic,2,moderate_engagement_users
104916,22,female,singapore,android,2.0,8,3.38,46.82,15,6,5,6,0,0,12,free,2,6,1,4.0,0.71,70.15,666,organic,2,moderate_engagement_users
104919,46,female,uk,android,1.1,7,23.54,49.02,13,3,5,4,0,0,7,free,5,6,2,3.0,0.11,79.92,596,organic,2,moderate_engagement_users
104921,26,other,india,android,1.0,12,14.96,5.0,20,5,3,14,0,0,6,basic,9,4,2,3.0,0.39,46.8,908,google ads,2,moderate_engagement_users
104924,57,male,india,android,2.0,10,28.28,46.58,15,7,7,23,0,0,34,free,6,5,2,1.0,0.64,61.19,1034,referral,2,moderate_engagement_users
104926,28,male,india,android,1.1,9,3.49,37.37,13,4,0,23,0,0,0,basic,4,5,1,2.0,0.53,75.28,625,google ads,2,moderate_engagement_users
104933,45,other,uk,web,2.1,13,1.73,5.0,10,6,4,7,0,0,42,free,3,6,1,3.0,0.56,65.33,936,organic,2,moderate_engagement_users
104935,26,male,germany,android,1.0,9,36.67,47.79,14,6,6,9,0,0,0,free,7,4,1,5.0,0.06,64.49,1074,facebook ads,2,moderate_engagement_users
104942,29,male,india,ios,1.1,8,28.42,32.27,15,4,2,7,0,0,40,basic,10,4,3,2.0,0.51,67.18,1048,google ads,2,moderate_engagement_users
104943,18,male,germany,android,2.0,8,4.15,39.88,5,1,6,8,0,0,41,free,4,3,2,4.0,0.89,69.83,1153,email campaign,2,moderate_engagement_users
104944,39,female,india,ios,2.0,9,5.08,17.66,15,4,3,6,0,0,9,free,7,5,2,4.0,0.84,63.3,944,organic,2,moderate_engagement_users
104946,54,male,india,android,1.1,10,22.52,57.88,17,6,2,17,0,0,21,basic,9,5,3,4.0,0.87,68.24,820,organic,2,moderate_engagement_users
104954,39,female,usa,ios,1.2,8,24.18,92.51,9,2,2,22,0,0,25,free,4,4,4,3.0,0.38,46.58,1031,organic,2,moderate_engagement_users
104960,34,female,germany,ios,1.1,2,19.72,38.1,14,2,5,11,0,0,8,free,5,2,3,1.0,0.45,72.47,594,organic,2,moderate_engagement_users
104963,34,male,australia,android,2.0,13,19.53,25.34,9,2,9,16,0,0,26,free,8,2,2,4.0,0.22,79.87,736,referral,2,moderate_engagement_users
104966,31,male,germany,android,2.1,6,19.02,34.39,12,2,3,11,0,0,26,free,1,3,4,3.0,0.7,60.67,1084,organic,2,moderate_engagement_users
104967,23,female,india,ios,2.0,8,17.85,40.24,19,8,3,6,0,0,40,premium,3,2,1,4.0,0.79,55.43,995,organic,2,moderate_engagement_users
104971,32,male,india,ios,1.0,3,13.5,57.05,10,4,6,8,0,0,35,free,5,4,1,5.0,0.21,73.48,1199,organic,2,moderate_engagement_users
104976,23,male,india,android,2.1,8,2.8,24.72,14,3,2,20,0,0,38,premium,4,5,0,4.0,0.67,70.61,1014,organic,2,moderate_engagement_users
104982,43,female,india,ios,2.0,4,7.55,26.13,9,3,2,11,0,0,4,free,5,2,5,5.0,0.11,74.47,1033,google ads,2,moderate_engagement_users
104983,22,female,singapore,android,1.1,12,2.43,73.02,19,5,6,16,0,0,19,free,6,2,0,4.0,0.23,59.6,1105,email campaign,2,moderate_engagement_users
104985,37,female,india,android,1.2,8,2.8,25.31,14,2,3,9,0,0,33,free,5,1,5,4.0,0.52,78.62,1068,referral,2,moderate_engagement_users
104987,23,female,india,ios,1.2,7,5.78,80.42,6,6,2,8,0,0,39,free,6,3,4,4.0,0.84,72.73,678,email campaign,2,moderate_engagement_users
104988,35,male,india,web,2.0,11,3.24,49.27,13,5,0,5,0,0,30,free,5,3,0,2.0,0.43,34.05,1115,organic,2,moderate_engagement_users
104990,34,female,india,ios,1.1,13,13.07,58.82,14,7,5,23,0,0,41,free,4,7,2,5.0,0.39,63.74,814,organic,2,moderate_engagement_users
104994,24,male,india,android,1.2,11,21.91,16.59,8,7,6,20,0,0,0,free,7,3,0,2.0,0.36,46.93,781,referral,2,moderate_engagement_users
105002,53,female,usa,ios,1.1,10,3.21,42.7,10,2,7,9,0,0,38,basic,2,2,4,3.0,0.38,62.32,989,referral,2,moderate_engagement_users
105004,49,female,usa,ios,2.1,3,52.43,34.02,8,11,2,20,0,0,27,free,5,6,1,3.0,0.73,21.31,1147,organic,2,moderate_engagement_users
105006,41,female,india,android,1.0,5,19.89,54.09,14,4,2,11,0,0,9,free,4,4,2,4.0,0.08,60.21,776,google ads,2,moderate_engagement_users
