user_id,age,gender,country,device_type,app_version,sessions_per_week,avg_session_duration_min,daily_active_minutes,feature_clicks_per_session,notifications_opened_per_week,in_app_search_count,pages_viewed_per_session,crash_events_last_30_days,support_tickets_raised,days_since_last_login,subscription_type,ads_clicked_last_30_days,content_downloads,social_shares,rating_given,churn_risk_score,engagement_score,account_age_days,marketing_source,cluster,user_category
104832,45,female,canada,ios,1.1,6,10.32,23.88,9,3,2,11,2,2,0,premium,13,3,2,5.0,0.01,48.79,302,referral,1,occasional_users
104846,33,female,india,ios,2.0,10,12.78,41.29,16,3,4,5,0,1,24,basic,7,6,3,4.0,0.94,52.4,832,facebook ads,1,occasional_users
104847,29,male,australia,android,1.1,7,14.29,31.2,7,3,4,22,1,1,0,free,2,2,3,4.0,0.18,57.21,546,referral,1,occasional_users
104853,20,female,uk,android,1.1,8,6.55,67.04,10,4,4,17,0,1,22,free,6,3,1,4.0,0.84,70.3,1012,organic,1,occasional_users
104859,57,female,india,ios,2.1,8,16.97,28.64,6,6,1,9,0,1,29,free,3,4,2,4.0,0.58,74.25,523,google ads,1,occasional_users
104860,27,male,india,ios,1.1,5,22.92,67.35,9,6,6,19,0,1,0,free,5,2,1,4.0,0.36,97.01,537,referral,1,occasional_users
104861,36,female,usa,android,1.0,14,12.68,45.64,17,7,4,5,0,1,4,free,12,4,3,5.0,0.37,79.84,708,facebook ads,1,occasional_users
104863,41,female,india,android,1.0,6,6.47,59.36,13,1,3,20,1,1,6,premium,6,0,3,4.0,0.26,48.75,311,referral,1,occasional_users
104867,33,female,india,android,2.0,8,10.85,37.82,11,6,6,3,0,1,21,premium,3,1,3,1.0,0.52,50.72,949,organic,1,occasional_users
104868,32,male,india,ios,2.0,9,4.62,5.0,10,4,7,21,0,1,17,free,8,4,3,4.0,0.15,65.83,878,facebook ads,1,occasional_users
104882,42,male,usa,android,2.1,8,10.74,20.36,6,7,0,18,0,1,10,basic,7,2,2,4.0,0.39,83.37,498,facebook ads,1,occasional_users
104890,38,female,uk,web,2.1,11,5.53,32.4,9,4,3,14,1,1,24,free,4,1,2,5.0,0.0,65.97,883,organic,1,occasional_users
104892,55,female,canada,ios,2.0,10,32.68,63.42,8,9,4,4,0,1,41,free,8,1,1,3.0,0.73,45.4,1150,google ads,1,occasional_users
104896,38,male,india,web,1.0,11,4.12,53.55,10,4,4,10,0,1,25,free,6,0,3,4.0,0.22,56.45,351,referral,1,occasional_users
104897,41,male,usa,android,1.0,7,8.23,47.13,16,3,5,21,0,1,15,free,4,3,2,4.0,0.17,48.06,137,referral,1,occasional_users
104898,22,female,india,android,1.2,4,11.2,32.39,7,4,5,12,0,2,26,premium,8,1,2,1.0,0.96,67.12,32,google ads,1,occasional_users
104917,54,male,india,android,2.0,9,20.04,48.85,18,3,6,14,0,1,29,free,7,4,1,5.0,0.23,70.36,501,organic,1,occasional_users
104922,19,other,india,ios,2.0,6,15.43,21.08,9,2,2,11,0,1,30,free,4,1,3,4.0,0.64,64.79,688,organic,1,occasional_users
104923,18,female,canada,ios,1.1,9,14.21,100.87,16,5,4,15,1,1,29,free,5,4,1,3.0,0.98,65.13,1149,google ads,1,occasional_users
104929,56,male,uk,android,1.0,13,14.66,67.49,13,5,6,15,0,1,3,premium,8,4,2,3.0,0.77,79.91,449,organic,1,occasional_users
104932,25,female,canada,android,2.1,9,9.23,13.27,9,4,7,5,0,1,20,free,6,3,4,4.0,0.42,68.5,846,referral,1,occasional_users
104934,47,female,usa,android,2.0,5,3.83,45.82,16,6,5,4,0,1,31,basic,6,2,1,1.0,0.8,59.78,157,google ads,1,occasional_users
104937,48,male,india,android,2.1,12,41.3,66.9,13,2,2,8,0,1,2,free,4,2,2,5.0,0.22,66.16,814,google ads,1,occasional_users
104940,48,other,india,android,1.1,12,5.44,34.26,16,4,4,12,0,1,31,free,8,1,1,4.0,0.4,68.09,198,google ads,1,occasional_users
104952,32,female,canada,android,2.1,7,29.0,42.36,14,7,6,10,0,1,19,basic,3,3,2,3.0,0.46,78.27,904,referral,1,occasional_users
104957,33,male,india,android,2.0,9,10.19,16.24,9,3,2,4,0,1,20,free,6,0,6,3.0,0.53,73.43,224,organic,1,occasional_users
104958,25,female,india,ios,1.0,3,9.99,20.81,15,5,3,18,2,2,36,free,11,3,1,3.0,0.47,92.06,693,google ads,1,occasional_users
104961,43,female,india,ios,2.0,12,37.46,76.8,13,2,7,13,0,1,13,basic,10,2,1,3.0,0.34,72.77,608,facebook ads,1,occasional_users
104962,30,female,india,android,2.1,7,8.94,36.65,12,7,2,19,0,1,7,basic,6,5,4,4.0,0.89,69.12,414,organic,1,occasional_users
104968,52,female,india,ios,1.0,7,2.75,38.92,10,8,3,4,0,1,14,free,6,3,1,1.0,0.13,69.8,769,email campaign,1,occasional_users
104970,25,male,usa,ios,2.1,11,23.01,49.66,14,1,2,11,1,1,13,free,6,4,5,4.0,0.77,83.99,287,facebook ads,1,occasional_users
104972,44,other,india,web,1.1,6,16.32,70.09,10,2,1,19,0,1,41,free,7,6,2,5.0,0.56,59.7,76,organic,1,occasional_users
104977,22,female,germany,android,2.0,11,9.82,44.09,9,6,4,4,0,1,1,free,9,2,2,3.0,0.29,84.53,805,referral,1,occasional_users
104986,23,male,india,android,2.0,8,8.15,76.09,13,7,0,11,0,1,35,free,6,2,1,4.0,0.95,51.42,1179,google ads,1,occasional_users
104991,31,female,india,android,2.0,8,7.52,43.84,16,4,2,4,0,1,18,free,7,1,4,4.0,0.42,47.35,657,referral,1,occasional_users
104993,30,female,india,android,2.1,15,14.41,57.4,7,2,4,23,0,1,10,free,4,1,2,5.0,0.3,70.97,474,google ads,1,occasional_users
104995,32,male,usa,web,1.0,8,12.36,85.67,14,7,3,10,0,1,37,free,9,4,1,4.0,0.64,75.05,173,referral,1,occasional_users
104996,36,female,usa,web,2.1,8,6.91,35.91,10,5,1,22,0,1,39,free,5,1,1,1.0,0.96,62.33,239,google ads,1,occasional_users
104997,52,female,usa,android,2.0,10,5.12,59.57,14,4,0,23,0,1,18,free,5,1,0,3.0,0.87,41.5,240,organic,1,occasional_users
105005,57,male,india,ios,1.2,4,23.55,66.93,15,3,5,11,0,1,9,basic,4,3,2,4.0,0.78,56.57,965,facebook ads,1,occasional_users
105007,34,male,india,ios,1.1,4,20.63,35.67,6,8,3,20,0,1,26,basic,7,3,0,3.0,0.76,47.12,820,email campaign,1,occasional_users
105009,18,female,germany,ios,2.0,14,3.44,60.89,20,4,10,14,0,1,34,premium,3,3,1,4.0,0.78,58.06,637,referral,1,occasional_users
105020,33,other,india,web,2.1,13,11.91,38.51,12,4,6,10,0,1,35,premium,9,4,0,4.0,0.04,73.65,501,organic,1,occasional_users
105022,33,female,india,android,2.1,3,4.89,55.02,11,6,5,16,0,1,19,free,8,4,3,3.0,0.3,42.7,412,google ads,1,occasional_users
105028,48,female,india,android,1.1,11,64.0,35.21,9,5,6,22,0,1,20,free,6,2,3,4.0,0.45,60.58,205,referral,1,occasional_users
105032,32,male,india,ios,2.0,14,5.22,50.26,11,7,3,9,0,1,42,free,2,2,3,4.0,0.6,66.1,487,organic,1,occasional_users
105035,56,male,india,web,1.1,7,20.39,53.19,14,7,9,6,0,1,1,free,6,3,3,2.0,0.31,65.12,514,facebook ads,1,occasional_users
105038,24,male,india,ios,1.2,12,12.08,56.82,12,5,3,21,1,1,39,free,2,0,2,4.0,0.31,78.08,815,organic,1,occasional_users
105040,59,male,australia,android,1.1,10,6.95,26.33,7,8,3,14,1,1,18,basic,7,5,1,5.0,0.26,63.62,290,organic,1,occasional_users
105043,47,male,usa,android,1.2,10,7.06,47.31,16,5,6,14,1,1,2,free,4,1,1,4.0,0.83,74.08,353,google ads,1,occasional_users
105063,57,male,usa,android,2.0,16,6.49,33.65,14,1,7,16,1,2,5,free,9,5,3,4.0,0.36,68.37,391,email campaign,1,occasional_users
105064,49,female,india,android,1.2,6,13.22,59.31,8,4,2,22,1,1,38,free,5,0,2,3.0,0.09,62.98,298,facebook ads,1,occasional_users
105074,49,female,australia,ios,2.0,5,14.53,66.32,17,5,5,16,0,1,39,premium,3,5,2,4.0,0.39,67.45,190,facebook ads,1,occasional_users
105083,23,male,usa,android,1.0,9,39.37,34.06,10,7,6,13,0,1,43,free,6,1,2,4.0,0.06,57.0,302,referral,1,occasional_users
105087,37,male,usa,ios,1.2,10,31.57,57.03,4,6,1,16,0,1,6,premium,10,4,2,4.0,0.5,83.21,961,organic,1,occasional_users
105088,39,male,india,android,1.2,5,19.2,34.02,12,4,5,4,0,1,34,free,7,3,1,3.0,0.18,62.22,1137,google ads,1,occasional_users
105093,26,female,india,ios,2.1,13,7.09,49.09,11,7,8,5,0,1,31,free,6,7,1,4.0,0.84,77.31,42,referral,1,occasional_users
105102,27,female,canada,android,2.1,7,30.24,5.0,9,4,2,9,0,1,13,basic,1,4,1,3.0,0.49,61.47,1110,referral,1,occasional_users
105104,22,female,india,ios,2.1,15,36.06,31.1,13,5,7,13,0,1,10,free,6,3,5,2.0,0.09,72.47,956,facebook ads,1,occasional_users
105107,42,female,india,ios,1.2,10,20.05,31.4,11,5,2,13,0,1,33,free,4,2,1,4.0,0.56,99.19,527,organic,1,occasional_users
105108,45,female,india,ios,1.0,7,12.97,23.21,13,5,5,7,1,1,12,basic,10,3,3,2.0,0.2,62.88,951,facebook ads,1,occasional_users
105113,59,female,usa,web,1.1,7,14.42,78.47,13,7,3,6,1,1,35,free,9,1,1,3.0,0.65,57.59,1007,google ads,1,occasional_users
105119,51,male,india,android,2.1,7,2.92,69.22,8,4,4,8,0,1,13,free,9,2,1,4.0,0.69,85.38,758,google ads,1,occasional_users
105123,28,male,usa,ios,2.1,9,3.33,51.72,18,8,3,24,1,1,5,free,1,1,0,4.0,0.87,38.77,11,organic,1,occasional_users
105129,19,male,uk,android,2.1,7,16.4,5.0,9,6,3,3,0,1,4,basic,2,1,3,4.0,0.84,26.9,387,referral,1,occasional_users
105133,28,male,india,ios,2.1,7,16.02,21.29,15,7,2,11,0,1,20,free,5,2,2,4.0,0.5,66.29,147,organic,1,occasional_users
105141,29,male,canada,web,2.0,7,14.44,52.59,11,6,3,6,1,1,17,free,4,3,3,5.0,0.32,53.44,264,google ads,1,occasional_users
105144,56,female,usa,ios,1.0,3,36.72,55.76,18,4,4,4,0,1,15,free,7,2,5,5.0,0.14,78.17,287,google ads,1,occasional_users
105146,43,female,india,android,1.0,9,23.23,77.5,10,4,2,7,1,1,2,free,7,1,2,4.0,0.43,64.85,106,email campaign,1,occasional_users
105159,25,female,india,android,1.2,5,8.6,18.35,14,5,5,7,0,1,10,free,9,3,1,4.0,0.5,51.35,117,google ads,1,occasional_users
105161,43,male,india,android,1.1,15,5.42,71.57,9,3,6,22,0,1,43,basic,5,1,0,3.0,0.26,68.75,676,email campaign,1,occasional_users
105163,53,female,india,android,1.2,5,7.08,25.49,13,5,4,24,0,1,38,free,7,4,2,5.0,0.1,72.81,607,organic,1,occasional_users
105165,46,male,uk,ios,2.0,10,35.8,43.07,7,7,8,15,0,1,14,free,9,1,1,4.0,0.91,72.0,660,referral,1,occasional_users
105168,47,male,india,ios,1.1,8,49.21,54.36,10,8,2,20,0,1,21,basic,6,2,3,4.0,0.05,65.44,123,organic,1,occasional_users
105179,36,male,india,android,1.2,10,25.54,47.22,12,9,2,6,0,1,21,free,4,0,1,5.0,0.91,50.38,467,google ads,1,occasional_users
105199,40,female,usa,android,1.2,10,2.33,80.23,11,4,7,8,0,2,37,premium,3,5,2,3.0,0.72,56.19,284,organic,1,occasional_users
105202,46,female,india,android,2.1,8,9.42,76.08,22,4,5,23,1,1,29,basic,10,2,0,5.0,0.42,38.42,585,referral,1,occasional_users
105219,40,other,india,web,2.1,7,1.24,40.63,9,7,8,4,1,1,20,free,14,2,3,4.0,0.82,51.06,906,referral,1,occasional_users
105220,28,female,india,android,1.1,6,12.78,52.93,12,8,5,13,1,1,18,free,9,6,0,3.0,0.27,75.46,452,email campaign,1,occasional_users
105223,21,female,uk,android,2.0,9,9.34,73.02,13,5,4,9,2,2,42,basic,7,3,1,4.0,0.09,63.63,447,organic,1,occasional_users
105225,51,male,australia,android,2.1,8,12.87,60.97,13,7,8,21,0,2,39,free,4,3,3,4.0,0.88,52.29,892,email campaign,1,occasional_users
105229,59,male,india,android,1.0,11,5.21,23.03,13,7,6,8,0,1,14,free,7,1,1,5.0,0.63,90.14,525,facebook ads,1,occasional_users
105233,36,female,canada,ios,2.1,6,13.93,39.88,12,3,3,6,0,1,20,premium,3,4,0,4.0,0.35,71.49,378,organic,1,occasional_users
105240,36,female,india,android,1.2,9,3.3,40.44,14,4,3,21,0,1,6,free,7,0,4,4.0,0.34,45.79,271,facebook ads,1,occasional_users
105249,49,male,india,ios,1.0,11,9.67,47.89,12,4,3,16,0,1,28,free,7,0,4,4.0,0.8,76.65,1197,google ads,1,occasional_users
105262,48,male,india,android,2.0,13,13.24,37.42,11,5,2,18,0,1,15,free,10,5,0,3.0,0.37,77.5,1008,google ads,1,occasional_users
105269,45,male,germany,ios,1.0,4,11.23,104.55,15,3,5,8,0,1,24,free,6,2,4,3.0,0.45,78.17,739,referral,1,occasional_users
105274,41,female,usa,android,1.2,8,15.34,41.07,17,7,6,18,0,1,11,free,10,3,3,3.0,0.24,48.43,859,google ads,1,occasional_users
105295,27,female,usa,ios,1.2,2,7.76,55.16,12,6,6,20,0,2,38,free,7,2,2,4.0,0.2,64.95,500,organic,1,occasional_users
105296,59,female,india,ios,1.1,5,29.0,52.75,11,6,4,16,1,1,8,free,8,4,2,4.0,0.1,75.23,760,google ads,1,occasional_users
105303,33,male,india,ios,1.1,9,19.7,27.94,10,7,3,11,0,1,20,free,3,4,2,2.0,0.58,54.9,860,google ads,1,occasional_users
105328,41,female,germany,android,2.1,3,22.61,24.48,13,4,3,24,0,2,5,free,3,2,3,3.0,0.33,55.57,468,organic,1,occasional_users
105329,44,female,india,android,2.0,9,9.69,68.83,12,3,9,23,0,2,38,free,3,2,1,5.0,0.9,39.05,925,google ads,1,occasional_users
105334,46,male,germany,ios,1.1,8,5.43,38.3,16,7,3,8,1,1,14,basic,5,4,1,2.0,0.86,73.26,966,organic,1,occasional_users
105338,45,female,india,android,2.1,10,7.38,55.35,16,3,7,17,0,1,35,free,5,6,1,5.0,0.31,70.28,1106,facebook ads,1,occasional_users
105339,37,female,singapore,android,1.1,10,11.3,56.39,14,4,1,4,0,1,4,free,3,1,1,4.0,0.06,61.9,690,organic,1,occasional_users
105346,35,female,uk,web,2.1,10,20.26,92.37,8,5,3,16,0,1,38,premium,2,3,0,4.0,0.52,62.29,91,organic,1,occasional_users
105351,39,male,canada,android,1.0,6,22.16,30.28,15,5,2,24,0,1,44,free,4,1,1,2.0,0.15,55.48,824,organic,1,occasional_users
105352,23,male,uk,ios,1.2,8,7.14,5.0,12,3,5,17,0,1,14,free,3,3,2,4.0,0.97,66.59,411,facebook ads,1,occasional_users
105354,53,female,india,android,2.0,11,16.77,24.22,10,8,4,12,0,1,1,free,4,6,0,3.0,0.36,37.14,237,referral,1,occasional_users
105356,31,male,india,web,1.0,12,12.12,54.78,7,5,4,24,0,1,5,free,8,4,0,3.0,0.0,69.52,81,referral,1,occasional_users
105359,42,female,india,android,2.0,11,8.2,7.5,8,7,5,6,1,1,28,basic,2,4,2,5.0,0.39,53.82,904,referral,1,occasional_users
105361,50,male,australia,android,2.1,7,19.49,66.95,7,6,3,22,0,1,4,free,4,3,3,3.0,0.94,53.26,357,google ads,1,occasional_users
105365,55,male,usa,android,2.1,8,7.65,21.17,7,6,3,12,1,1,39,basic,4,1,5,4.0,0.64,58.75,802,google ads,1,occasional_users
105369,33,female,india,web,2.0,5,8.51,6.09,15,10,2,23,0,1,42,basic,3,2,5,4.0,0.16,52.99,702,referral,1,occasional_users
105376,48,male,germany,ios,1.1,9,13.44,47.99,12,10,5,19,0,1,5,basic,6,4,5,4.0,0.21,71.91,1047,google ads,1,occasional_users
105386,32,male,canada,ios,1.1,6,22.65,81.49,8,6,6,6,0,1,3,free,11,10,2,4.0,0.59,63.61,741,google ads,1,occasional_users
105387,34,male,india,android,2.1,11,9.22,48.87,17,8,3,9,0,1,31,free,2,3,3,4.0,0.98,52.68,117,organic,1,occasional_users
105394,31,male,india,android,2.1,9,23.49,40.02,13,6,2,19,1,1,33,basic,9,1,1,4.0,0.76,61.03,941,referral,1,occasional_users
105398,52,female,germany,ios,1.0,7,19.89,64.6,10,6,7,7,1,1,0,free,8,4,0,3.0,0.88,100.0,225,organic,1,occasional_users
105400,45,female,germany,android,1.1,9,13.47,10.32,8,4,6,16,0,1,25,free,8,4,2,3.0,0.76,54.37,635,organic,1,occasional_users
105401,36,male,singapore,android,1.2,6,4.52,26.1,13,9,4,16,0,1,24,basic,5,7,2,4.0,0.22,52.27,328,facebook ads,1,occasional_users
105406,37,female,usa,android,2.1,14,1.89,50.78,10,6,2,3,0,1,37,free,5,2,0,3.0,0.96,36.5,451,google ads,1,occasional_users
105417,44,female,india,ios,1.2,9,10.06,73.11,10,10,8,5,0,1,23,basic,8,3,3,4.0,0.87,58.03,44,google ads,1,occasional_users
105424,28,male,usa,android,1.1,6,8.11,13.34,14,8,5,11,0,1,32,basic,12,6,0,4.0,0.64,76.25,1066,google ads,1,occasional_users
105435,18,female,uk,ios,2.0,8,9.13,57.61,10,3,2,14,0,1,37,free,5,3,2,4.0,0.61,93.71,293,organic,1,occasional_users
105436,34,male,germany,android,2.1,6,23.81,21.68,11,4,4,4,0,2,31,free,6,4,3,4.0,0.63,46.96,629,facebook ads,1,occasional_users
105441,25,female,usa,ios,2.0,12,21.7,59.23,13,7,4,14,1,1,6,basic,10,5,0,3.0,0.45,53.65,973,google ads,1,occasional_users
105443,50,male,canada,android,1.0,9,25.22,59.12,9,4,6,24,0,1,20,free,6,2,2,3.0,0.54,69.62,1065,organic,1,occasional_users
105447,44,male,singapore,web,1.0,7,11.02,42.76,9,3,6,21,0,1,33,basic,5,4,2,5.0,0.24,71.95,772,email campaign,1,occasional_users
105449,37,female,usa,ios,2.0,10,5.55,22.08,12,8,4,20,0,1,35,premium,4,3,1,4.0,0.92,56.53,1152,organic,1,occasional_users
105469,30,male,uk,android,1.0,13,5.17,62.94,15,2,3,18,1,1,28,free,9,2,4,4.0,0.23,70.97,645,organic,1,occasional_users
105470,45,male,usa,android,2.0,3,21.5,18.94,11,8,4,4,1,1,9,free,4,4,3,4.0,0.49,70.25,1003,referral,1,occasional_users
105479,28,male,usa,ios,1.1,13,11.08,58.64,12,3,4,20,0,1,17,free,5,4,5,5.0,0.5,53.22,544,email campaign,1,occasional_users
105488,55,female,singapore,android,2.1,10,8.27,72.63,11,4,3,12,0,1,22,free,9,0,2,5.0,0.6,75.4,179,facebook ads,1,occasional_users
105497,56,female,canada,android,2.1,6,6.54,19.6,13,3,9,23,1,1,29,free,4,3,6,2.0,0.93,61.54,234,referral,1,occasional_users
105502,55,female,canada,web,2.1,11,11.81,17.73,18,2,7,22,1,1,40,free,13,2,2,4.0,0.55,76.87,812,organic,1,occasional_users
105506,33,male,india,ios,1.2,7,7.0,22.06,8,6,2,23,1,1,32,basic,6,4,2,3.0,0.02,70.62,176,google ads,1,occasional_users
105511,49,male,india,android,1.1,8,12.4,51.88,12,5,1,15,0,1,0,free,5,6,3,3.0,0.71,77.97,733,google ads,1,occasional_users
105513,28,female,india,ios,1.2,5,12.59,56.74,10,2,5,22,0,1,17,free,6,1,2,4.0,0.32,56.5,926,organic,1,occasional_users
105516,40,female,india,web,2.0,5,31.61,55.33,11,6,2,13,0,1,42,basic,3,6,1,4.0,0.02,81.63,818,organic,1,occasional_users
105519,43,female,india,ios,1.0,8,9.43,47.96,8,4,4,15,1,1,5,basic,12,4,2,4.0,0.76,62.36,332,google ads,1,occasional_users
105521,46,male,india,web,1.0,4,11.86,51.49,10,6,5,7,0,1,37,free,5,2,4,4.0,0.65,72.22,1126,facebook ads,1,occasional_users
105523,50,female,india,ios,2.1,4,4.86,39.86,16,6,5,24,1,1,31,free,6,2,2,1.0,0.73,74.04,953,facebook ads,1,occasional_users
105524,53,male,india,android,1.2,10,5.27,92.1,9,3,3,24,0,3,3,free,3,2,3,4.0,0.9,57.08,783,email campaign,1,occasional_users
105533,47,male,india,ios,2.1,7,14.4,23.45,11,4,1,8,0,1,29,basic,9,2,2,4.0,0.09,56.55,1140,email campaign,1,occasional_users
105559,43,female,usa,web,2.1,5,10.25,36.78,9,3,1,11,1,1,36,free,4,4,3,4.0,0.45,55.52,871,organic,1,occasional_users
105560,21,male,usa,android,1.1,9,20.52,45.28,5,2,3,11,1,1,37,free,11,7,0,4.0,0.6,49.83,731,facebook ads,1,occasional_users
105564,26,other,uk,android,2.1,8,23.08,45.65,17,6,5,11,0,1,2,free,3,2,7,3.0,0.21,72.49,1060,referral,1,occasional_users
105573,35,male,singapore,android,1.0,9,16.2,68.83,12,6,4,24,0,1,1,free,2,0,3,5.0,0.75,74.51,838,google ads,1,occasional_users
105587,47,female,india,android,1.1,12,13.52,36.06,16,7,3,18,0,1,0,basic,2,5,6,4.0,0.14,90.22,79,organic,1,occasional_users
105591,19,female,india,ios,1.1,9,20.37,27.94,10,3,2,11,0,1,24,premium,5,3,2,4.0,0.03,51.75,122,referral,1,occasional_users
105598,18,male,australia,android,1.1,9,16.14,38.05,10,4,6,19,0,1,15,free,6,3,2,4.0,0.76,82.89,252,email campaign,1,occasional_users
105616,54,male,uk,ios,1.2,9,6.13,82.02,13,10,5,23,0,1,7,free,7,3,1,4.0,0.91,69.26,235,facebook ads,1,occasional_users
105621,26,female,india,android,1.1,8,2.85,55.27,18,8,3,5,1,1,23,basic,7,5,4,5.0,0.31,87.57,94,facebook ads,1,occasional_users
105638,21,male,india,android,2.0,5,14.89,5.47,17,6,4,3,0,4,11,free,5,4,4,5.0,0.14,60.97,177,organic,1,occasional_users
105639,35,male,canada,ios,1.1,7,6.25,36.03,19,3,4,4,1,1,34,free,7,2,5,3.0,0.94,52.09,161,google ads,1,occasional_users
105640,21,male,singapore,android,2.1,2,11.12,43.18,12,5,8,10,1,1,27,free,5,5,2,4.0,0.67,64.2,1159,email campaign,1,occasional_users
105653,56,male,india,ios,1.0,7,29.75,64.4,4,6,3,3,0,1,18,free,6,2,3,3.0,0.13,51.96,850,organic,1,occasional_users
105655,49,male,usa,ios,2.0,12,11.17,25.6,13,6,3,24,0,1,18,premium,4,1,5,5.0,0.62,51.52,654,organic,1,occasional_users
105659,49,female,india,android,2.1,11,9.34,15.9,7,6,6,3,0,2,41,basic,9,1,1,4.0,0.43,69.34,314,organic,1,occasional_users
105662,22,female,india,ios,1.1,8,8.15,43.71,16,2,2,5,0,1,22,free,7,3,3,4.0,0.99,76.34,814,email campaign,1,occasional_users
105667,32,female,india,ios,2.0,3,13.09,57.36,18,5,2,5,1,1,10,basic,4,0,3,3.0,0.52,94.34,1124,organic,1,occasional_users
105668,24,male,uk,android,2.1,7,16.07,46.42,6,5,6,8,0,1,44,free,4,6,1,4.0,0.45,87.25,347,facebook ads,1,occasional_users
105671,36,male,india,android,1.0,8,6.77,49.38,14,6,3,6,1,1,10,free,4,4,0,3.0,0.19,52.15,1001,referral,1,occasional_users
105672,27,female,usa,ios,1.2,7,15.98,44.04,17,6,3,22,0,1,4,basic,8,1,1,3.0,0.61,67.47,620,organic,1,occasional_users
105675,32,female,singapore,ios,2.0,14,16.73,73.47,12,6,3,16,0,1,17,free,8,3,4,2.0,0.25,80.21,202,organic,1,occasional_users
105685,25,male,usa,web,2.0,10,3.55,48.77,11,5,4,22,0,1,10,free,4,3,1,4.0,0.29,76.8,617,organic,1,occasional_users
105709,33,female,india,android,1.1,7,16.21,82.23,13,6,3,6,0,1,44,basic,4,5,1,3.0,0.2,48.1,798,organic,1,occasional_users
105710,25,male,india,android,1.2,5,16.4,55.97,9,5,4,17,1,1,5,free,6,4,1,3.0,0.29,64.15,721,referral,1,occasional_users
105711,42,male,india,android,1.0,6,5.11,51.7,10,11,5,9,0,1,23,premium,8,4,1,4.0,0.02,61.06,1136,facebook ads,1,occasional_users
105714,34,female,usa,web,1.0,8,18.29,38.39,14,3,5,9,1,1,14,free,7,4,2,4.0,0.8,45.14,829,referral,1,occasional_users
105722,42,male,usa,android,1.2,6,4.68,52.9,10,8,4,12,1,1,25,free,4,1,2,5.0,0.37,60.16,673,referral,1,occasional_users
105730,49,female,uk,android,1.1,6,8.22,67.51,13,2,5,19,0,1,32,free,3,4,2,4.0,0.23,73.56,176,referral,1,occasional_users
105740,43,male,germany,ios,1.1,3,25.9,21.75,13,3,3,9,1,2,39,free,9,5,2,4.0,0.58,44.23,418,email campaign,1,occasional_users
105751,35,female,singapore,android,1.2,11,13.71,64.51,8,6,3,16,0,1,27,free,7,2,0,4.0,0.92,66.2,1188,facebook ads,1,occasional_users
105757,28,female,uk,android,2.0,8,8.63,56.37,11,2,3,12,1,1,35,free,11,2,2,3.0,0.71,77.97,209,email campaign,1,occasional_users
105764,58,other,india,web,1.1,9,3.07,65.14,13,6,1,3,0,1,34,free,3,6,2,2.0,0.67,63.02,983,google ads,1,occasional_users
105767,40,female,germany,ios,1.2,5,15.95,37.14,11,4,7,12,1,1,13,premium,7,6,2,4.0,0.97,89.62,444,email campaign,1,occasional_users
105768,36,other,india,ios,1.1,5,3.51,57.74,16,5,6,20,0,1,34,free,5,3,4,5.0,0.6,49.44,737,organic,1,occasional_users
105775,45,female,australia,android,2.0,7,15.3,22.59,16,4,3,7,0,1,20,premium,5,0,2,3.0,0.89,71.33,818,referral,1,occasional_users
105776,54,male,india,android,2.1,12,19.12,28.13,9,5,5,21,0,1,18,basic,11,2,1,3.0,0.08,61.24,497,organic,1,occasional_users
105781,57,male,canada,android,1.1,7,22.97,51.72,10,9,4,17,0,1,40,free,9,1,2,5.0,0.73,78.77,117,referral,1,occasional_users
105785,40,male,india,ios,1.0,6,15.22,22.94,15,6,3,21,0,1,24,free,5,2,4,2.0,0.12,61.12,852,organic,1,occasional_users
105786,39,male,india,android,1.1,6,19.77,66.95,14,8,5,11,1,1,20,basic,5,1,1,4.0,0.98,65.23,622,facebook ads,1,occasional_users
105787,33,male,india,android,2.1,4,21.42,73.13,10,1,3,12,0,2,0,free,8,3,1,4.0,0.73,74.21,118,referral,1,occasional_users
105788,45,female,singapore,ios,1.1,5,5.7,43.33,11,5,7,13,0,1,35,free,2,3,2,4.0,0.97,64.79,448,facebook ads,1,occasional_users
105790,25,male,india,android,1.1,10,10.66,24.57,14,6,2,21,0,1,1,free,7,4,3,4.0,0.39,78.24,966,google ads,1,occasional_users
105796,42,male,india,android,1.0,8,9.37,69.96,12,6,5,17,1,1,34,free,17,3,3,4.0,0.06,63.53,225,email campaign,1,occasional_users
105802,40,female,india,ios,1.2,5,3.96,83.07,13,4,6,13,0,1,13,free,5,5,2,3.0,0.03,63.37,1193,email campaign,1,occasional_users
105818,24,female,usa,ios,1.1,11,3.68,63.43,11,7,6,19,0,1,43,free,3,2,0,4.0,0.53,73.57,710,organic,1,occasional_users
105820,44,female,usa,ios,1.0,10,11.5,46.74,10,9,1,6,1,1,28,premium,6,2,0,3.0,0.78,58.31,990,google ads,1,occasional_users
105825,38,male,uk,web,2.1,7,10.19,39.82,12,3,9,18,0,1,41,free,3,3,1,4.0,0.43,60.23,134,google ads,1,occasional_users
105826,43,female,singapore,ios,2.0,11,16.33,49.2,9,5,1,22,0,1,8,free,5,2,2,2.0,0.28,70.93,275,facebook ads,1,occasional_users
105842,23,male,india,android,1.0,8,4.58,47.5,10,5,5,9,1,1,24,basic,8,2,4,5.0,0.1,54.74,768,facebook ads,1,occasional_users
